timestamp,original_file,viewer,fuzz_type,payload_offset_attempted,trigger_offset_attempted,status,reason,retry_attempt,payload_validated,platform,fitting_payload_addr,fitting_offsets,success_label,confidence_score
1783725001.0341778,sample_9.png,PIL,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725006.8479135,sample_9.png,PIL,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.404574,sample_9.png,PIL,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725001.090347,sample_9.png,PIL,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725007.1123302,sample_9.png,PIL,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.3911095,sample_9.png,firefox,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725000.2560172,sample_9.png,firefox,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725007.241376,sample_9.png,firefox,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.3784714,sample_9.png,eog,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725001.2373142,sample_9.png,eog,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725007.449878,sample_9.png,eog,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.390776,sample_9.png,firefox,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725001.123752,sample_9.png,firefox,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725007.4615629,sample_9.png,firefox,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.3912888,sample_9.png,firefox,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725001.2888253,sample_9.png,firefox,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725007.4894602,sample_9.png,firefox,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.3803463,sample_9.png,eog,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724984.403288,sample_9.png,firefox,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783725428.281056,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725428.324853,sample_9.png,png_consumer,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725431.4041426,sample_9.png,png_consumer,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725438.146607,sample_9.png,png_consumer,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725441.9348454,sample_9.png,png_consumer,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725441.9705844,sample_9.png,png_consumer,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725448.7039473,sample_9.png,png_consumer,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725452.441035,sample_9.png,png_consumer,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725452.4503224,sample_9.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783725470.7559547,sample_9.png,png_consumer,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725473.7978215,sample_9.png,png_consumer,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725476.8440437,sample_9.png,png_consumer,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725483.599916,sample_9.png,png_consumer,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.2938333,sample_9.png,png_consumer,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.343139,sample_9.png,PIL,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.314641,sample_9.png,eog,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.3110178,sample_9.png,eog,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.345109,sample_9.png,PIL,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.315,sample_9.png,eog,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.3130662,sample_9.png,firefox,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.3449767,sample_9.png,PIL,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.3438964,sample_9.png,firefox,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.3455865,sample_9.png,firefox,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725487.3124127,sample_9.png,eog,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725501.1058276,sample_9.png,eog,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725505.0476243,sample_9.png,eog,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.3441172,sample_9.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783725487.3400362,sample_9.png,PIL,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725502.1014435,sample_9.png,PIL,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725507.432364,sample_9.png,PIL,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.3292477,sample_9.png,firefox,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725504.045999,sample_9.png,firefox,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725509.7426498,sample_9.png,firefox,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.3153968,sample_9.png,firefox,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725503.3199618,sample_9.png,firefox,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725509.9222999,sample_9.png,firefox,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.311375,sample_9.png,eog,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725503.3992634,sample_9.png,eog,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725510.3630486,sample_9.png,eog,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.313403,sample_9.png,eog,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725503.5525315,sample_9.png,eog,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725510.4875305,sample_9.png,eog,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.3459277,sample_9.png,PIL,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725503.730994,sample_9.png,PIL,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725510.518737,sample_9.png,PIL,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.3399904,sample_9.png,PIL,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725504.0461965,sample_9.png,PIL,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725510.5191073,sample_9.png,PIL,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.3445623,sample_9.png,firefox,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725503.6568491,sample_9.png,firefox,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725510.5918117,sample_9.png,firefox,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725487.3147817,sample_9.png,eog,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783725487.3437438,sample_9.png,firefox,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783729760.135415,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729760.175792,sample_0.png,png_consumer,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729763.2340755,sample_0.png,png_consumer,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729770.062932,sample_0.png,png_consumer,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729773.8640509,sample_0.png,png_consumer,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729773.9065614,sample_0.png,png_consumer,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729780.713085,sample_0.png,png_consumer,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729784.5003138,sample_0.png,png_consumer,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729784.5090537,sample_0.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783729802.5843623,sample_0.png,png_consumer,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729805.6254973,sample_0.png,png_consumer,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729808.6838667,sample_0.png,png_consumer,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729815.503637,sample_0.png,png_consumer,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.2770097,sample_0.png,png_consumer,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3002062,sample_0.png,eog,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.2998502,sample_0.png,eog,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.31202,sample_0.png,eog,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.3242455,sample_0.png,firefox,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.323282,sample_0.png,PIL,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.3245625,sample_0.png,PIL,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.324352,sample_0.png,firefox,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.3265731,sample_0.png,firefox,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.3276255,sample_0.png,PIL,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729819.3218658,sample_0.png,eog,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729832.0855463,sample_0.png,eog,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729836.7959933,sample_0.png,eog,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3271928,sample_0.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783729819.3239205,sample_0.png,PIL,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729833.6684613,sample_0.png,PIL,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729838.8778896,sample_0.png,PIL,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3280492,sample_0.png,PIL,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729833.6895335,sample_0.png,PIL,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729839.8933914,sample_0.png,PIL,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3011115,sample_0.png,eog,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729834.9923337,sample_0.png,eog,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729840.8241336,sample_0.png,eog,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3007681,sample_0.png,eog,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729835.7740183,sample_0.png,eog,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729841.1530538,sample_0.png,eog,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3282614,sample_0.png,firefox,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729834.7507415,sample_0.png,firefox,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729841.351377,sample_0.png,firefox,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3216558,sample_0.png,firefox,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729835.7735958,sample_0.png,firefox,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729841.4479043,sample_0.png,firefox,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3278284,sample_0.png,firefox,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729835.6863976,sample_0.png,firefox,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729841.5934336,sample_0.png,firefox,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3271532,sample_0.png,PIL,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729835.8393414,sample_0.png,PIL,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729841.7144048,sample_0.png,PIL,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729819.3232422,sample_0.png,firefox,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783729819.3241029,sample_0.png,eog,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783729894.4613142,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729894.5064037,sample_109.png,png_consumer,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729897.574922,sample_109.png,png_consumer,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729904.3682008,sample_109.png,png_consumer,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729908.1155627,sample_109.png,png_consumer,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729908.1540794,sample_109.png,png_consumer,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729914.9169805,sample_109.png,png_consumer,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729918.6731715,sample_109.png,png_consumer,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729918.691365,sample_109.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783729937.053578,sample_109.png,png_consumer,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729940.0837514,sample_109.png,png_consumer,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729943.1253448,sample_109.png,png_consumer,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729949.8982928,sample_109.png,png_consumer,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.646253,sample_109.png,png_consumer,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.6898754,sample_109.png,PIL,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.6869435,sample_109.png,firefox,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.6684678,sample_109.png,eog,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.6656663,sample_109.png,eog,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.6836908,sample_109.png,firefox,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.6892138,sample_109.png,PIL,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.6672902,sample_109.png,eog,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.6992712,sample_109.png,firefox,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.6878865,sample_109.png,PIL,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729953.689917,sample_109.png,PIL,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729968.3004029,sample_109.png,PIL,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729973.3568866,sample_109.png,PIL,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.682454,sample_109.png,eog,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729968.05648,sample_109.png,eog,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729975.0467727,sample_109.png,eog,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
